NC_000866|Enterobacteria phage T4|
YP_008531300.1|0|
YP_008531301.1|0|
YP_008531302.1|0|
YP_008531303.1|0|
YP_008531304.1|0|
YP_008531305.1|0|
YP_008531306.1|0|
YP_008531307.1|0|
YP_008531308.1|0|
YP_008531309.1|0|
YP_008531310.1|0|
YP_008531311.1|0|
YP_008531312.1|0|
YP_008531313.1|0|
YP_008531314.1|0|
YP_008531315.1|0|
YP_008531316.1|0|
YP_008531317.1|0|
YP_008531318.1|0|
YP_008531319.1|0|
YP_008531320.1|0|
YP_008531321.1|0|
*
NC_022334|Propionibacterium phage PHL112N00|
YP_008531545.1|0|
YP_008531546.1|0|
YP_008531547.1|0|
YP_008531548.1|0|
YP_008531549.1|0|
YP_008531550.1|0|
YP_008531551.1|0|
YP_008531552.1|0|
YP_008531553.1|0|
YP_008531554.1|0|
YP_008531555.1|0|
YP_008531556.1|0|
YP_008531557.1|0|
YP_008531558.1|0|
YP_008531559.1|0|
YP_008531560.1|0|
YP_008531561.1|0|
YP_008531562.1|0|
YP_008531563.1|0|
YP_008531564.1|0|
YP_008531565.1|0|
YP_008531566.1|0|
YP_008531567.1|0|
YP_008531568.1|0|
YP_008531569.1|0|
YP_008531570.1|0|
YP_008531571.1|0|
YP_008531572.1|0|
YP_008531573.1|0|
YP_008531574.1|1|
YP_008531575.1|0|
YP_008531576.1|0|
YP_008531577.1|0|
YP_008531578.1|0|
YP_008531579.1|0|
YP_008531580.1|0|
YP_008531581.1|0|
YP_008531582.1|0|
YP_008531583.1|0|
YP_008531584.1|0|
YP_008531585.1|0|
YP_008531586.1|0|
YP_008531587.1|0|
YP_008531588.1|0|
YP_008531589.1|0|
YP_008531590.1|0|
*
NC_022335|Propionibacterium phage PHL067M10|
YP_008531591.1|0|
YP_008531592.1|0|
YP_008531593.1|0|
YP_008531594.1|0|
YP_008531595.1|0|
YP_008531596.1|0|
YP_008531597.1|0|
YP_008531598.1|0|
YP_008531599.1|0|
YP_008531600.1|0|
YP_008531601.1|0|
YP_008531602.1|0|
YP_008531603.1|0|
YP_008531604.1|0|
YP_008531605.1|0|
YP_008531606.1|0|
YP_008531607.1|0|
YP_008531608.1|0|
YP_008531609.1|0|
YP_008531610.1|0|
YP_008531611.1|0|
YP_008531612.1|0|
YP_008531613.1|0|
YP_008531614.1|0|
YP_008531615.1|0|
YP_008531616.1|0|
YP_008531617.1|0|
YP_008531618.1|0|
YP_008531619.1|0|
YP_008531620.1|1|
YP_008531621.1|0|
YP_008531622.1|0|
YP_008531623.1|0|
YP_008531624.1|0|
YP_008531625.1|0|
YP_008531626.1|0|
YP_008531627.1|0|
YP_008531628.1|0|
YP_008531629.1|0|
YP_008531630.1|0|
YP_008531631.1|0|
YP_008531632.1|0|
YP_008531633.1|0|
YP_008531634.1|0|
YP_008531635.1|0|
*
NC_022336|Propionibacterium phage PHL010M04|
YP_008531636.1|0|
YP_008531637.1|0|
YP_008531638.1|0|
YP_008531639.1|0|
YP_008531640.1|0|
YP_008531641.1|0|
YP_008531642.1|0|
YP_008531643.1|0|
YP_008531644.1|0|
YP_008531645.1|0|
YP_008531646.1|0|
YP_008531647.1|0|
YP_008531648.1|0|
YP_008531649.1|0|
YP_008531650.1|0|
YP_008531651.1|0|
YP_008531652.1|0|
YP_008531653.1|0|
YP_008531654.1|0|
YP_008531655.1|0|
YP_008531656.1|0|
YP_008531657.1|0|
YP_008531658.1|0|
YP_008531659.1|0|
YP_008531660.1|0|
YP_008531661.1|0|
YP_008531662.1|0|
YP_008531663.1|0|
YP_008531664.1|0|
YP_008531665.1|1|
YP_008531666.1|0|
YP_008531667.1|0|
YP_008531668.1|0|
YP_008531669.1|0|
YP_008531670.1|0|
YP_008531671.1|0|
YP_008531672.1|0|
YP_008531673.1|0|
YP_008531674.1|0|
YP_008531675.1|0|
YP_008531676.1|0|
YP_008531677.1|0|
YP_008531678.1|0|
YP_008531679.1|0|
YP_008531680.1|0|
*
NC_022337|Propionibacterium phage PHL071N05|
YP_008531681.1|0|
YP_008531682.1|0|
YP_008531683.1|0|
YP_008531684.1|0|
YP_008531685.1|0|
YP_008531686.1|0|
YP_008531687.1|0|
YP_008531688.1|0|
YP_008531689.1|0|
YP_008531690.1|0|
YP_008531691.1|0|
YP_008531692.1|0|
YP_008531693.1|0|
YP_008531694.1|0|
YP_008531695.1|0|
YP_008531696.1|0|
YP_008531697.1|0|
YP_008531698.1|0|
YP_008531699.1|0|
YP_008531700.1|0|
YP_008531701.1|0|
YP_008531702.1|0|
YP_008531703.1|0|
YP_008531704.1|0|
YP_008531705.1|0|
YP_008531706.1|0|
YP_008531707.1|0|
YP_008531708.1|0|
YP_008531709.1|0|
YP_008531710.1|1|
YP_008531711.1|0|
YP_008531712.1|0|
YP_008531713.1|0|
YP_008531714.1|0|
YP_008531715.1|0|
YP_008531716.1|0|
YP_008531717.1|0|
YP_008531718.1|0|
YP_008531719.1|0|
YP_008531720.1|0|
YP_008531721.1|0|
YP_008531722.1|0|
YP_008531723.1|0|
YP_008531724.1|0|
YP_008531725.1|0|
*
NC_022338|Propionibacterium phage PHL060L00|
YP_008531726.1|0|
YP_008531727.1|0|
YP_008531728.1|0|
YP_008531729.1|0|
YP_008531730.1|0|
YP_008531731.1|0|
YP_008531732.1|0|
YP_008531733.1|0|
YP_008531734.1|0|
YP_008531735.1|0|
YP_008531736.1|0|
YP_008531737.1|0|
YP_008531738.1|0|
YP_008531739.1|0|
YP_008531740.1|0|
YP_008531741.1|0|
YP_008531742.1|0|
YP_008531743.1|0|
YP_008531744.1|0|
YP_008531745.1|0|
YP_008531746.1|0|
YP_008531747.1|0|
YP_008531748.1|0|
YP_008531749.1|0|
YP_008531750.1|0|
YP_008531751.1|0|
YP_008531752.1|0|
YP_008531753.1|0|
YP_008531754.1|0|
YP_008531755.1|1|
YP_008531756.1|0|
YP_008531757.1|0|
YP_008531758.1|0|
YP_008531759.1|0|
YP_008531760.1|0|
YP_008531761.1|0|
YP_008531762.1|0|
YP_008531763.1|0|
YP_008531764.1|0|
YP_008531765.1|0|
YP_008531766.1|0|
YP_008531767.1|0|
YP_008531768.1|0|
YP_008531769.1|0|
YP_008531770.1|0|
YP_008531771.1|0|
*
NC_022339|Propionibacterium phage PHL037M02|
YP_008531772.1|0|
YP_008531773.1|0|
YP_008531774.1|0|
YP_008531775.1|0|
YP_008531776.1|0|
YP_008531777.1|0|
YP_008531778.1|0|
YP_008531779.1|0|
YP_008531780.1|0|
YP_008531781.1|0|
YP_008531782.1|0|
YP_008531783.1|0|
YP_008531784.1|0|
YP_008531785.1|0|
YP_008531786.1|0|
YP_008531787.1|0|
YP_008531788.1|0|
YP_008531789.1|0|
YP_008531790.1|0|
YP_008531791.1|0|
YP_008531792.1|0|
YP_008531793.1|0|
YP_008531794.1|0|
YP_008531795.1|0|
YP_008531796.1|0|
YP_008531797.1|0|
YP_008531798.1|0|
YP_008531799.1|0|
YP_008531800.1|0|
YP_008531801.1|1|
YP_008531802.1|0|
YP_008531803.1|0|
YP_008531804.1|0|
YP_008531805.1|0|
YP_008531806.1|0|
YP_008531807.1|0|
YP_008531808.1|0|
YP_008531809.1|0|
YP_008531810.1|0|
YP_008531811.1|0|
YP_008531812.1|0|
YP_008531813.1|0|
YP_008531814.1|0|
YP_008531815.1|0|
YP_008531816.1|0|
*
NC_022340|Propionibacterium phage PHL114L00|
YP_008531817.1|0|
YP_008531818.1|0|
YP_008531819.1|0|
YP_008531820.1|0|
YP_008531821.1|0|
YP_008531822.1|0|
YP_008531823.1|0|
YP_008531824.1|0|
YP_008531825.1|0|
YP_008531826.1|0|
YP_008531827.1|0|
YP_008531828.1|0|
YP_008531829.1|0|
YP_008531830.1|0|
YP_008531831.1|0|
YP_008531832.1|0|
YP_008531833.1|0|
YP_008531834.1|0|
YP_008531835.1|0|
YP_008531836.1|0|
YP_008531837.1|0|
YP_008531838.1|0|
YP_008531839.1|0|
YP_008531840.1|0|
YP_008531841.1|0|
YP_008531842.1|0|
YP_008531843.1|0|
YP_008531844.1|0|
YP_008531845.1|0|
YP_008531846.1|1|
YP_008531847.1|0|
YP_008531848.1|0|
YP_008531849.1|0|
YP_008531850.1|0|
YP_008531851.1|0|
YP_008531852.1|0|
YP_008531853.1|0|
YP_008531854.1|0|
YP_008531855.1|0|
YP_008531856.1|0|
YP_008531857.1|0|
YP_008531858.1|0|
YP_008531859.1|0|
YP_008531860.1|0|
YP_008531861.1|0|
YP_008531862.1|0|
*
NC_022341|Propionibacterium phage PHL113M01|
YP_008531863.1|0|
YP_008531864.1|0|
YP_008531865.1|0|
YP_008531866.1|0|
YP_008531867.1|0|
YP_008531868.1|0|
YP_008531869.1|0|
YP_008531870.1|0|
YP_008531871.1|0|
YP_008531872.1|0|
YP_008531873.1|0|
YP_008531874.1|0|
YP_008531875.1|0|
YP_008531876.1|0|
YP_008531877.1|0|
YP_008531878.1|0|
YP_008531879.1|0|
YP_008531880.1|0|
YP_008531881.1|0|
YP_008531882.1|0|
YP_008531883.1|0|
YP_008531884.1|0|
YP_008531885.1|0|
YP_008531886.1|0|
YP_008531887.1|0|
YP_008531888.1|0|
YP_008531889.1|0|
YP_008531890.1|0|
YP_008531891.1|0|
YP_008531892.1|1|
YP_008531893.1|0|
YP_008531894.1|0|
YP_008531895.1|0|
YP_008531896.1|0|
YP_008531897.1|0|
YP_008531898.1|0|
YP_008531899.1|0|
YP_008531900.1|0|
YP_008531901.1|0|
YP_008531902.1|0|
YP_008531903.1|0|
YP_008531904.1|0|
YP_008531905.1|0|
YP_008531906.1|0|
*
NC_022342|Propionibacterium phage PHL111M01|
YP_008531907.1|0|
YP_008531908.1|0|
YP_008531909.1|0|
YP_008531910.1|0|
YP_008531911.1|0|
YP_008531912.1|0|
YP_008531913.1|0|
YP_008531914.1|0|
YP_008531915.1|0|
YP_008531916.1|0|
YP_008531917.1|0|
YP_008531918.1|0|
YP_008531919.1|0|
YP_008531920.1|0|
YP_008531921.1|0|
YP_008531922.1|0|
YP_008531923.1|0|
YP_008531924.1|0|
YP_008531925.1|0|
YP_008531926.1|0|
YP_008531927.1|0|
YP_008531928.1|0|
YP_008531929.1|0|
YP_008531930.1|0|
YP_008531931.1|0|
YP_008531932.1|0|
YP_008531933.1|0|
YP_008531934.1|0|
YP_008531935.1|0|
YP_008531936.1|1|
YP_008531937.1|0|
YP_008531938.1|0|
YP_008531939.1|0|
YP_008531940.1|0|
YP_008531941.1|0|
YP_008531942.1|0|
YP_008531943.1|0|
YP_008531944.1|0|
YP_008531945.1|0|
YP_008531946.1|0|
YP_008531947.1|0|
YP_008531948.1|0|
YP_008531949.1|0|
YP_008531950.1|0|
YP_008531951.1|0|
*
NC_022343|Klebsiella phage 0507-KN2-1|
YP_008531952.1|0|
YP_008531953.1|0|
YP_008531954.1|0|
YP_008531955.1|0|
YP_008531956.1|0|
YP_008531957.1|0|
YP_008531958.1|0|
YP_008531959.1|1|
YP_008531960.1|0|
YP_008531961.1|0|
YP_008531962.1|0|
YP_008531963.1|0|
YP_008531964.1|7|
YP_008531965.1|0|
YP_008531966.1|15|
YP_008531967.1|2|
YP_008531968.1|0|
YP_008531969.1|0|
YP_008531970.1|0|
YP_008531971.1|2|
YP_008531972.1|0|
YP_008531973.1|0|
YP_008531974.1|0|
YP_008531975.1|0|
YP_008531976.1|0|
YP_008531977.1|0|
YP_008531978.1|0|
YP_008531979.1|0|
YP_008531980.1|0|
YP_008531981.1|0|
YP_008531982.1|0|
YP_008531983.1|0|
YP_008531984.1|0|
YP_008531985.1|0|
YP_008531986.1|0|
YP_008531987.1|0|
YP_008531988.1|8|
YP_008531989.1|0|
YP_008531990.1|4|
YP_008531991.1|0|
YP_008531992.1|0|
YP_008531993.1|0|
YP_008531994.1|0|
YP_008531995.1|0|
YP_008531996.1|0|
YP_008531997.1|0|
YP_008531998.1|0|
YP_008531999.1|0|
YP_008532000.1|0|
YP_008532001.1|0|
YP_008532002.1|0|
YP_008532003.1|0|
YP_008532004.1|0|
YP_008532005.1|0|
YP_008532006.1|0|
YP_008532007.1|0|
YP_008532008.1|0|
YP_008532009.1|0|
YP_008532010.1|0|
YP_008532011.1|0|
YP_008532012.1|2|
YP_008532013.1|0|
YP_008532014.1|0|
YP_008532015.1|0|
YP_008532016.1|0|
YP_008532017.1|0|
YP_008532018.1|0|
YP_008532019.1|0|
YP_008532020.1|0|
YP_008532021.1|0|
YP_008532022.1|0|
YP_008532023.1|0|
YP_008532024.1|0|
YP_008532025.1|0|
YP_008532026.1|0|
YP_008532027.1|0|
YP_008532028.1|0|
YP_008532029.1|0|
YP_008532030.1|0|
YP_008532031.1|0|
YP_008532032.1|0|
YP_008532033.1|0|
YP_008532034.1|2|
YP_008532035.1|0|
YP_008532036.1|0|
YP_008532037.1|0|
YP_008532038.1|0|
YP_008532039.1|0|
YP_008532040.1|0|
YP_008532041.1|0|
YP_008532042.1|0|
YP_008532043.1|0|
YP_008532044.1|0|
YP_008532045.1|0|
YP_008532046.1|1|
YP_008532047.1|0|
YP_008532048.1|0|
YP_008532049.1|0|
YP_008532050.1|0|
YP_008532051.1|3|
YP_008532052.1|0|
YP_008532053.1|1|
YP_008532054.1|0|
YP_008532055.1|0|
YP_008532056.1|0|
YP_008532057.1|1|
YP_008532058.1|2|
YP_008532059.1|0|
YP_008532060.1|0|
YP_008532061.1|3|
YP_008532062.1|0|
YP_008532063.1|1|
YP_008532064.1|0|
YP_008532065.1|1|
YP_008532066.1|0|
YP_008532067.1|0|
YP_008532068.1|0|
YP_008532069.1|0|
YP_008532070.1|0|
YP_008532071.1|0|
YP_008532072.1|0|
YP_008532073.1|0|
YP_008532074.1|3|
YP_008532075.1|0|
YP_008532076.1|0|
YP_008532077.1|0|
YP_008532078.1|0|
YP_008532079.1|0|
YP_008532080.1|3|
YP_008532081.1|0|
YP_008532082.1|0|
YP_008532083.1|3|
YP_008532084.1|0|
YP_008532085.1|1|
YP_008532086.1|3|
YP_008532087.1|0|
YP_008532088.1|0|
YP_008532089.1|0|
YP_008532090.1|0|
YP_008532091.1|0|
YP_008532092.1|0|
YP_008532093.1|0|
YP_008532094.1|0|
YP_008532095.1|0|
YP_008532096.1|0|
YP_008532097.1|0|
YP_008532098.1|0|
YP_008532099.1|1|
YP_008532100.1|0|
YP_008532101.1|0|
YP_008532102.1|0|
YP_008532103.1|0|
YP_008532104.1|0|
YP_008532105.1|0|
*
NC_022744|Erwinia phage FE44|
YP_008766715.1|0|
YP_008766716.1|0|
YP_008766717.1|0|
YP_008766718.1|0|
YP_008766719.1|1|
YP_008766720.1|0|
YP_008766721.1|0|
YP_008766722.1|0|
YP_008766723.1|0|
YP_008766724.1|0|
YP_008766725.1|0|
YP_008766726.1|0|
YP_008766727.1|0|
YP_008766728.1|0|
YP_008766729.1|0|
YP_008766730.1|3|
YP_008766731.1|0|
YP_008766732.1|0|
YP_008766733.1|0|
YP_008766734.1|9|
YP_008766735.1|0|
YP_008766736.1|0|
YP_008766737.1|0|
YP_008766738.1|0|
YP_008766739.1|6|
YP_008766740.1|0|
YP_008766741.1|0|
YP_008766742.1|0|
YP_008766743.1|0|
YP_008766744.1|0|
YP_008766745.1|0|
YP_008766746.1|0|
YP_008766747.1|0|
YP_008766748.1|0|
YP_008766749.1|0|
YP_008766750.1|0|
YP_008766751.1|0|
YP_008766752.1|0|
YP_008766753.1|0|
YP_008766754.1|0|
YP_008766755.1|0|
YP_008766756.1|0|
YP_008766757.1|0|
YP_008766758.1|0|
YP_008766759.1|0|
YP_008766760.1|0|
YP_008766761.1|0|
YP_008766762.1|0|
YP_008766763.1|2|
YP_008766764.1|0|
YP_008766765.1|0|
*
NC_022747|Vibrio phage VPUSM 8|
YP_008766817.1|0|
YP_008766818.1|0|
YP_008766819.1|0|
YP_008766820.1|0|
YP_008766821.1|0|
YP_008766822.1|0|
YP_008766823.1|0|
YP_008766824.1|0|
YP_008766825.1|0|
YP_008766826.1|0|
YP_008766827.1|0|
YP_008766828.1|0|
YP_008766829.1|0|
YP_008766830.1|0|
YP_008766831.1|0|
YP_008766832.1|0|
YP_008766833.1|0|
YP_008766834.1|0|
YP_008766835.1|0|
YP_008766836.1|1|
YP_008766837.1|0|
YP_008766838.1|0|
YP_008766839.1|0|
YP_008766840.1|0|
YP_008766841.1|0|
YP_008766842.1|0|
YP_008766843.1|0|
YP_008766844.1|0|
YP_008766845.1|0|
YP_008766846.1|0|
YP_008766847.1|0|
YP_008766848.1|0|
YP_008766849.1|0|
YP_008766850.1|0|
YP_008766851.1|0|
YP_008766852.1|0|
YP_008766853.1|0|
YP_008766854.1|0|
YP_008766855.1|0|
YP_008766856.1|0|
YP_008766857.1|0|
YP_008766858.1|0|
YP_008766859.1|0|
*
NC_022749|Shigella phage SfIV|
YP_008766865.1|0|
YP_008766866.1|7|
YP_008766867.1|2|
YP_008766868.1|0|
YP_008766869.1|2|
YP_008766870.1|0|
YP_008766871.1|0|
YP_008766872.1|0|
YP_008766873.1|0|
YP_008766874.1|2|
YP_008766875.1|0|
YP_008766876.1|0|
YP_008766877.1|0|
YP_008766878.1|0|
YP_008766879.1|0|
YP_008766880.1|0|
YP_008766881.1|0|
YP_008766882.1|0|
YP_008766883.1|0|
YP_008766884.1|0|
YP_008766885.1|0|
YP_008766886.1|0|
YP_008766887.1|22|
YP_008766888.1|3|
YP_008766889.1|0|
YP_008766890.1|8|
YP_008766891.1|0|
YP_008766892.1|0|
YP_008766893.1|0|
YP_008766894.1|0|
YP_008766895.1|0|
YP_008766896.1|2|
YP_008766897.1|0|
YP_008766898.1|0|
YP_008766899.1|0|
YP_008766900.1|0|
YP_008766901.1|0|
YP_008766902.1|0|
YP_008766903.1|0|
YP_008766904.1|0|
YP_008766905.1|0|
YP_008766906.1|0|
YP_008766907.1|0|
YP_008766908.1|0|
YP_008766909.1|0|
YP_008766910.1|0|
YP_008766911.1|0|
YP_008766912.1|0|
YP_008766913.1|0|
YP_008766914.1|0|
YP_008766915.1|0|
YP_008766916.1|0|
YP_008766917.1|0|
YP_008766918.1|0|
*
NC_022750|Enterobacteria phage fiAA91-ss|
YP_008766919.1|3|
YP_008766920.1|3|
YP_008766921.1|0|
YP_008766922.1|0|
YP_008766923.1|0|
YP_008766924.1|0|
YP_008766925.1|0|
YP_008766926.1|0|
YP_008766927.1|0|
YP_008766928.1|0|
YP_008766929.1|0|
YP_008766930.1|0|
YP_008766931.1|0|
YP_008766932.1|1|
YP_008766933.1|1|
YP_008766934.1|0|
YP_008766935.1|0|
YP_008766936.1|0|
YP_008766937.1|0|
YP_008766938.1|0|
YP_008766939.1|2|
YP_008766940.1|0|
YP_008766941.1|0|
YP_008766942.1|0|
YP_008766943.1|0|
YP_008766944.1|0|
YP_008766945.1|0|
YP_008766946.1|0|
YP_008766947.1|0|
YP_008766948.1|0|
YP_008766949.1|9|
YP_008766950.1|0|
YP_008766951.1|0|
YP_008766952.1|0|
YP_008766953.1|0|
YP_008766954.1|0|
YP_008766955.1|0|
YP_008766956.1|0|
YP_008766957.1|0|
YP_008766958.1|0|
*
NC_022751|Cyanophage PP|
YP_008766959.1|0|
YP_008766960.1|0|
YP_008766961.1|0|
YP_008766962.1|0|
YP_008766963.1|0|
YP_008766964.1|0|
YP_008766965.1|0|
YP_008766966.1|0|
YP_008766967.1|0|
YP_008766968.1|0|
YP_008766969.1|0|
YP_008766970.1|0|
YP_008766971.1|0|
YP_008766972.1|0|
YP_008766973.1|0|
YP_008766974.1|0|
YP_008766975.1|0|
YP_008766976.1|0|
YP_008766977.1|0|
YP_008766978.1|0|
YP_008766979.1|0|
YP_008766980.1|0|
YP_008766981.1|0|
YP_008766982.1|0|
YP_008766983.1|0|
YP_008766984.1|0|
YP_008766985.1|0|
YP_008766986.1|0|
YP_008766987.1|0|
YP_008766988.1|1|
YP_008766989.1|0|
YP_008766990.1|0|
YP_008766991.1|2|
YP_008766992.1|0|
YP_008766993.1|0|
YP_008766994.1|0|
YP_008766995.1|0|
YP_008766996.1|0|
YP_008766997.1|0|
YP_008766998.1|0|
YP_008766999.1|0|
*
NC_022752|Salmonella phage SETP13|
YP_008767000.1|0|
YP_008767001.1|2|
YP_008767002.1|0|
YP_008767003.1|0|
YP_008767004.1|1|
YP_008767005.1|0|
YP_008767006.1|0|
YP_008767007.1|0|
YP_008767008.1|0|
YP_008767009.1|0|
YP_008767010.1|0|
YP_008767011.1|0|
YP_008767012.1|0|
YP_008767013.1|0|
YP_008767014.1|0|
YP_008767015.1|0|
YP_008767016.1|0|
YP_008767017.1|0|
YP_008767018.1|0|
YP_008767019.1|0|
YP_008767020.1|0|
YP_008767021.1|0|
YP_008767022.1|4|
YP_008767023.1|0|
YP_008767024.1|0|
YP_008767025.1|0|
YP_008767026.1|0|
YP_008767027.1|0|
YP_008767028.1|0|
YP_008767029.1|0|
YP_008767030.1|0|
YP_008767031.1|0|
YP_008767032.1|0|
YP_008767033.1|4|
YP_008767034.1|0|
YP_008767035.1|0|
YP_008767036.1|0|
YP_008767037.1|0|
YP_008767038.1|1|
YP_008767039.1|0|
YP_008767040.1|1|
YP_008767041.1|0|
YP_008767042.1|0|
YP_008767043.1|0|
YP_008767044.1|0|
YP_008767045.1|0|
YP_008767046.1|0|
YP_008767047.1|0|
YP_008767048.1|0|
YP_008767049.1|0|
YP_008767050.1|0|
YP_008767051.1|0|
YP_008767052.1|0|
YP_008767053.1|0|
YP_008767054.1|0|
YP_008767055.1|0|
YP_008767056.1|0|
YP_008767057.1|0|
YP_008767058.1|0|
YP_008767059.1|0|
YP_008767060.1|1|
YP_008767061.1|0|
YP_008767062.1|0|
YP_008767063.1|0|
YP_008767064.1|0|
YP_008767065.1|0|
YP_008767066.1|0|
YP_008767067.1|0|
YP_008767068.1|0|
*
NC_022753|Mycobacterium phage Fredward|
YP_008767069.1|0|
YP_008767070.1|0|
YP_008767071.1|0|
YP_008767072.1|0|
YP_008767073.1|0|
YP_008767074.1|0|
YP_008767075.1|0|
YP_008767076.1|0|
YP_008767077.1|0|
YP_008767078.1|0|
YP_008767079.1|0|
YP_008767080.1|0|
YP_008767081.1|0|
YP_008767082.1|0|
YP_008767083.1|0|
YP_008767084.1|0|
YP_008767085.1|0|
YP_008767086.1|0|
YP_008767087.1|0|
YP_008767088.1|0|
YP_008767089.1|0|
YP_008767090.1|0|
YP_008767091.1|0|
YP_008767092.1|0|
YP_008767093.1|0|
YP_008767094.1|0|
YP_008767095.1|0|
YP_008767096.1|0|
YP_008767097.1|0|
YP_008767098.1|0|
YP_008767099.1|0|
YP_008767100.1|0|
YP_008767101.1|0|
YP_008767102.1|0|
YP_008767103.1|0|
YP_008767104.1|0|
YP_008767105.1|0|
YP_008767106.1|0|
YP_008767107.1|0|
YP_008767108.1|0|
YP_008767109.1|0|
YP_008767110.1|0|
YP_008767111.1|0|
YP_008767112.1|0|
YP_008767113.1|0|
YP_008767114.1|0|
YP_008767115.1|2|
YP_008767116.1|0|
YP_008767117.1|0|
YP_008767118.1|0|
YP_008767119.1|0|
YP_008767120.1|1|
YP_008767121.1|0|
YP_008767122.1|0|
YP_008767123.1|0|
YP_008767124.1|0|
YP_008767125.1|0|
YP_008767126.1|0|
YP_008767127.1|0|
YP_008767128.1|1|
YP_008767129.1|0|
YP_008767130.1|0|
YP_008767131.1|0|
YP_008767132.1|0|
YP_008767133.1|0|
YP_008767134.1|0|
YP_008767135.1|0|
YP_008767136.1|0|
YP_008767137.1|0|
YP_008767138.1|0|
YP_008767139.1|0|
YP_008767140.1|0|
YP_008767141.1|1|
YP_008767142.1|0|
YP_008767143.1|3|
YP_008767144.1|0|
YP_008767145.1|0|
YP_008767146.1|0|
YP_008767147.1|0|
YP_008767148.1|0|
YP_008767149.1|0|
YP_008767150.1|0|
YP_008767151.1|0|
YP_008767152.1|0|
YP_008767153.1|0|
YP_008767154.1|0|
YP_008767155.1|0|
YP_008767156.1|0|
YP_008767157.1|0|
YP_008767158.1|0|
YP_008767159.1|0|
YP_008767160.1|0|
YP_008767161.1|0|
YP_008767162.1|0|
YP_008767163.1|0|
YP_008767164.1|0|
YP_008767165.1|0|
YP_008767166.1|0|
YP_008767167.1|0|
YP_008767168.1|0|
YP_008767169.1|0|
YP_008767170.1|0|
YP_008767171.1|0|
*
NC_022754|Salmonella phage SETP7|
YP_008767172.1|0|
YP_008767173.1|2|
YP_008767174.1|0|
YP_008767175.1|0|
YP_008767176.1|1|
YP_008767177.1|0|
YP_008767178.1|0|
YP_008767179.1|0|
YP_008767180.1|0|
YP_008767181.1|0|
YP_008767182.1|0|
YP_008767183.1|0|
YP_008767184.1|0|
YP_008767185.1|0|
YP_008767186.1|0|
YP_008767187.1|0|
YP_008767188.1|0|
YP_008767189.1|0|
YP_008767190.1|0|
YP_008767191.1|0|
YP_008767192.1|0|
YP_008767193.1|3|
YP_008767194.1|0|
YP_008767195.1|0|
YP_008767196.1|0|
YP_008767197.1|0|
YP_008767198.1|0|
YP_008767199.1|0|
YP_008767200.1|0|
YP_008767201.1|0|
YP_008767202.1|0|
YP_008767203.1|0|
YP_008767204.1|4|
YP_008767205.1|0|
YP_008767206.1|0|
YP_008767207.1|1|
YP_008767208.1|0|
YP_008767209.1|2|
YP_008767210.1|0|
YP_008767211.1|1|
YP_008767212.1|0|
YP_008767213.1|0|
YP_008767214.1|0|
YP_008767215.1|0|
YP_008767216.1|0|
YP_008767217.1|0|
YP_008767218.1|0|
YP_008767219.1|0|
YP_008767220.1|0|
YP_008767221.1|0|
YP_008767222.1|0|
YP_008767223.1|0|
YP_008767224.1|0|
YP_008767225.1|0|
YP_008767226.1|0|
YP_008767227.1|0|
YP_008767228.1|0|
YP_008767229.1|0|
YP_008767230.1|0|
YP_008767231.1|0|
YP_008767232.1|0|
YP_008767233.1|0|
YP_008767234.1|0|
YP_008767235.1|0|
YP_008767236.1|0|
YP_008767237.1|0|
YP_008767238.1|0|
*
NC_022756|Lactobacillus phage J-1|
YP_008767244.1|0|
YP_008767245.1|0|
YP_008767246.1|0|
YP_008767247.1|0|
YP_008767248.1|1|
YP_008767249.1|0|
YP_008767250.1|0|
YP_008767251.1|0|
YP_008767252.1|0|
YP_008767253.1|0|
YP_008767254.1|0|
YP_008767255.1|0|
YP_008767256.1|0|
YP_008767257.1|0|
YP_008767258.1|1|
YP_008767259.1|0|
YP_008767260.1|0|
YP_008767261.1|0|
YP_008767262.1|0|
YP_008767263.1|0|
YP_008767264.1|0|
YP_008767265.1|0|
YP_008767266.1|0|
YP_008767267.1|0|
YP_008767268.1|0|
YP_008767269.1|0|
YP_008767270.1|0|
YP_008767271.1|0|
YP_008767272.1|0|
YP_008767273.1|0|
YP_008767274.1|0|
YP_008767275.1|2|
YP_008767276.1|0|
YP_008767277.1|0|
YP_008767278.1|0|
YP_008767279.1|0|
YP_008767280.1|0|
YP_008767281.1|0|
YP_008767282.1|0|
YP_008767283.1|0|
YP_008767284.1|16|
YP_008767285.1|0|
YP_008767286.1|0|
YP_008767287.1|0|
YP_008767288.1|0|
YP_008767289.1|0|
YP_008767290.1|0|
YP_008767291.1|2|
YP_008767292.1|0|
YP_008767293.1|0|
YP_008767294.1|0|
YP_008767295.1|0|
YP_008767296.1|0|
YP_008767297.1|0|
YP_008767298.1|0|
YP_008767299.1|0|
YP_008767300.1|0|
YP_008767301.1|0|
YP_008767302.1|0|
YP_008767303.1|0|
YP_008767304.1|0|
YP_008767305.1|0|
YP_008767306.1|0|
*
NC_022757|Lactobacillus phage PL-1|
YP_008767307.1|0|
YP_008767308.1|0|
YP_008767309.1|0|
YP_008767310.1|0|
YP_008767311.1|1|
YP_008767312.1|0|
YP_008767313.1|0|
YP_008767314.1|0|
YP_008767315.1|0|
YP_008767316.1|0|
YP_008767317.1|0|
